,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
dusk,0.15,0.723,0.325,0.123,0.25,0.789,0.675,0.725,0.675,0.45,0.15,0.85,0.783,0.785,0.723,0.675,0.675,0.675,0.625,0.123,0.123,0.45,0.725,0.456,0.0,0.75,0.65,0.35,0.0,0.125,0.789,0.723,0.675,0.452,0.35,0.15,0.123,0.723,0.675,0.35,0.723,0.789,0.723,0.723,0.452,0.875,0.789,0.625,0.675,0.15,0.35,0.15,0.125,0.35,0.35,0.25,0.452,0.675,0.675,0.783,0.675,0.675,0.15,0.125,0.125,0.123,0.25,0.125,0.675,0.35,0.675
far,0.35,0.125,0.25,0.123,0.25,0.125,0.25,0.123,0.25,0.123,0.25,0.123,0.123,0.25,0.123,0.123,0.25,0.123,0.15,0.123,0.15,0.123,0.25,0.25,0.0,0.125,0.125,0.125,0.125,0.125,0.123,0.25,0.25,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.456,0.123,0.123,0.123,0.25,0.123,0.25,0.123,0.15,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.15,0.25,0.15,0.123,0.125,0.123,0.15,0.15,0.15,0.123,0.123,0.25
fearful,0.452,0.789,0.672,0.321,0.35,0.789,0.321,0.723,0.421,0.345,0.123,0.723,0.672,0.321,0.321,0.452,0.321,0.672,0.423,0.321,0.123,0.123,0.123,0.123,0.987,0.125,0.125,0.125,0.0,0.0,0.672,0.672,0.321,0.672,0.672,0.123,0.123,0.25,0.123,0.123,0.123,0.321,0.123,0.123,0.123,0.723,0.423,0.123,0.672,0.672,0.123,0.123,0.023,0.123,0.05,0.123,0.123,0.123,0.123,0.25,0.123,0.672,0.923,0.05,0.0,0.01,0.123,0.023,0.123,0.123,0.123
field,0.452,0.123,0.321,0.123,0.675,0.35,0.456,0.123,0.452,0.15,0.725,0.325,0.672,0.723,0.15,0.25,0.452,0.123,0.25,0.123,0.672,0.725,0.723,0.723,0.0,0.125,0.15,0.35,0.15,0.35,0.325,0.452,0.452,0.25,0.123,0.721,0.723,0.675,0.723,0.783,0.723,0.25,0.675,0.672,0.672,0.35,0.672,0.456,0.25,0.123,0.783,0.789,0.672,0.723,0.723,0.725,0.675,0.723,0.672,0.672,0.672,0.35,0.123,0.725,0.785,0.721,0.672,0.725,0.675,0.672,0.672
happy,0.45,0.123,0.456,0.35,0.789,0.123,0.35,0.123,0.625,0.35,0.789,0.123,0.35,0.672,0.25,0.25,0.723,0.123,0.675,0.45,0.723,0.725,0.856,0.852,0.0,0.0,0.1,0.125,0.85,0.25,0.25,0.625,0.725,0.723,0.723,0.85,0.85,0.125,0.723,0.85,0.856,0.123,0.452,0.725,0.789,0.15,0.675,0.823,0.725,0.675,0.85,0.923,0.923,0.789,0.875,0.85,0.672,0.85,0.85,0.725,0.85,0.723,0.25,0.923,0.945,0.947,0.85,0.923,0.85,0.85,0.85
lemon,0.125,0.0,0.123,0.01,0.75,0.01,0.125,0.0,0.125,0.01,0.35,0.125,0.123,0.25,0.123,0.125,0.125,0.01,0.123,0.05,0.85,0.875,0.923,0.923,0.0,0.0,0.0,0.125,0.0,0.125,0.123,0.25,0.25,0.123,0.123,0.947,0.947,0.25,0.923,0.947,0.947,0.125,0.875,0.947,0.947,0.123,0.85,0.875,0.15,0.125,0.945,0.975,0.943,0.947,0.975,0.975,0.943,0.975,0.975,0.947,0.975,0.675,0.125,0.945,0.987,0.975,0.975,0.975,0.975,0.975,0.975
mango,0.123,0.123,0.123,0.123,0.723,0.123,0.123,0.123,0.15,0.123,0.15,0.123,0.321,0.325,0.123,0.123,0.123,0.123,0.15,0.123,0.672,0.789,0.85,0.789,0.0,0.0,0.0,0.125,0.0,0.125,0.456,0.723,0.675,0.675,0.321,0.789,0.85,0.15,0.85,0.85,0.85,0.25,0.789,0.923,0.85,0.789,0.875,0.875,0.85,0.25,0.85,0.923,0.789,0.875,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.875,0.35,0.789,0.923,0.85,0.923,0.923,0.923,0.856,0.947
near,0.123,0.15,0.123,0.123,0.325,0.15,0.15,0.15,0.15,0.123,0.25,0.15,0.15,0.25,0.123,0.15,0.15,0.123,0.15,0.123,0.15,0.25,0.456,0.456,0.0,0.125,0.125,0.125,0.0,0.125,0.15,0.25,0.25,0.123,0.123,0.15,0.15,0.123,0.25,0.456,0.456,0.123,0.15,0.15,0.25,0.123,0.25,0.25,0.123,0.123,0.15,0.15,0.15,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.15,0.123,0.123,0.123,0.25,0.123,0.15,0.25,0.15,0.15,0.15
night,0.25,0.923,0.35,0.15,0.325,0.789,0.675,0.723,0.45,0.45,0.125,0.875,0.675,0.675,0.723,0.45,0.45,0.675,0.35,0.15,0.125,0.125,0.25,0.125,1.0,0.923,0.75,0.125,0.0,0.125,0.675,0.35,0.15,0.15,0.123,0.123,0.123,0.675,0.125,0.123,0.15,0.783,0.125,0.123,0.125,0.723,0.25,0.123,0.15,0.123,0.125,0.125,0.02,0.125,0.123,0.125,0.123,0.125,0.123,0.15,0.123,0.15,0.123,0.05,0.125,0.02,0.125,0.05,0.125,0.125,0.125
noon,0.35,0.125,0.15,0.123,0.85,0.15,0.25,0.123,0.15,0.123,0.789,0.25,0.723,0.783,0.123,0.123,0.15,0.123,0.15,0.123,0.45,0.725,0.75,0.789,0.0,0.125,0.125,0.15,0.95,0.125,0.15,0.725,0.25,0.15,0.15,0.725,0.35,0.15,0.789,0.783,0.785,0.125,0.675,0.723,0.725,0.125,0.725,0.675,0.675,0.123,0.75,0.75,0.125,0.75,0.723,0.783,0.723,0.789,0.723,0.725,0.725,0.35,0.125,0.15,0.75,0.725,0.75,0.75,0.783,0.725,0.723
ocean,0.723,0.25,0.15,0.123,0.923,0.789,0.35,0.25,0.25,0.123,0.947,0.943,0.923,0.875,0.25,0.25,0.35,0.123,0.25,0.123,0.923,0.923,0.923,0.923,0.0,0.125,0.125,0.125,0.0,0.125,0.325,0.35,0.25,0.123,0.123,0.789,0.875,0.85,0.875,0.923,0.875,0.325,0.325,0.452,0.25,0.15,0.45,0.25,0.123,0.123,0.85,0.85,0.123,0.675,0.723,0.723,0.123,0.35,0.25,0.325,0.25,0.123,0.02,0.123,0.25,0.125,0.15,0.15,0.15,0.15,0.25
pants,0.123,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.01,0.123,0.123,0.01,0.123,0.123,0.0,0.123,0.023,0.123,0.125,0.123,0.123,0.0,0.0,0.0,0.01,0.0,0.0,0.123,0.125,0.123,0.123,0.01,0.123,0.123,0.01,0.125,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.125,0.123,0.123,0.123,0.125,0.123,0.123,0.123,0.123,0.123,0.0,0.123,0.0,0.123,0.123,0.123,0.123,0.125
sad,0.123,0.723,0.25,0.123,0.123,0.675,0.321,0.723,0.35,0.325,0.123,0.672,0.675,0.35,0.672,0.45,0.35,0.675,0.456,0.25,0.123,0.123,0.25,0.123,0.1,0.25,0.15,0.125,0.0,0.125,0.672,0.675,0.35,0.35,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.25,0.25,0.123,0.123,0.321,0.325,0.123,0.25,0.123,0.123,0.05,0.0,0.123,0.123,0.05,0.123,0.123,0.123,0.15,0.123,0.25,0.123,0.0,0.0,0.0,0.123,0.0,0.123,0.123,0.123
shirt,0.123,0.123,0.123,0.123,0.15,0.123,0.15,0.123,0.123,0.123,0.15,0.125,0.15,0.15,0.123,0.123,0.15,0.123,0.123,0.123,0.123,0.15,0.15,0.15,0.0,0.125,0.125,0.125,0.125,0.125,0.123,0.15,0.15,0.15,0.123,0.15,0.123,0.123,0.15,0.15,0.15,0.123,0.123,0.15,0.15,0.123,0.15,0.15,0.15,0.123,0.15,0.15,0.123,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.25,0.15,0.123,0.123,0.123,0.123,0.15,0.123,0.15,0.123,0.15
shoes,0.123,0.123,0.123,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.15,0.123,0.0,0.01,0.0,0.125,0.0,0.125,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.15,0.15,0.123,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.15,0.123,0.123,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.15
sky,0.789,0.05,0.123,0.05,0.923,0.123,0.15,0.123,0.123,0.123,0.923,0.25,0.45,0.875,0.123,0.123,0.15,0.05,0.123,0.123,0.789,0.725,0.85,0.923,0.0,0.05,0.125,0.15,0.15,0.15,0.123,0.15,0.15,0.123,0.123,0.675,0.675,0.25,0.675,0.783,0.85,0.123,0.123,0.672,0.35,0.123,0.15,0.25,0.123,0.05,0.35,0.725,0.123,0.15,0.675,0.675,0.123,0.675,0.675,0.123,0.35,0.123,0.05,0.123,0.15,0.25,0.15,0.25,0.325,0.452,0.35
socks,0.123,0.123,0.123,0.123,0.15,0.123,0.15,0.123,0.15,0.123,0.15,0.123,0.15,0.15,0.123,0.15,0.15,0.123,0.15,0.123,0.123,0.15,0.25,0.15,0.0,0.125,0.125,0.125,0.0,0.125,0.15,0.25,0.725,0.15,0.123,0.15,0.123,0.123,0.15,0.15,0.25,0.123,0.15,0.25,0.723,0.15,0.723,0.321,0.723,0.123,0.15,0.15,0.123,0.25,0.15,0.15,0.25,0.25,0.25,0.325,0.35,0.35,0.15,0.123,0.123,0.123,0.15,0.15,0.15,0.15,0.35
strawberry,0.123,0.05,0.123,0.123,0.35,0.123,0.123,0.123,0.452,0.123,0.123,0.123,0.123,0.325,0.123,0.25,0.25,0.123,0.723,0.789,0.123,0.723,0.789,0.723,0.0,0.0,0.0,0.125,0.0,0.1,0.723,0.852,0.789,0.923,0.923,0.723,0.672,0.123,0.789,0.789,0.789,0.325,0.789,0.85,0.85,0.923,0.923,0.875,0.947,0.923,0.789,0.875,0.723,0.85,0.875,0.875,0.923,0.923,0.923,0.947,0.923,0.947,0.987,0.721,0.923,0.789,0.85,0.923,0.923,0.875,0.923
sunset,0.123,0.123,0.15,0.15,0.15,0.123,0.35,0.15,0.675,0.35,0.25,0.123,0.25,0.35,0.452,0.452,0.452,0.45,0.672,0.675,0.15,0.45,0.723,0.672,0.0,0.125,0.0,0.125,0.0,0.125,0.723,0.783,0.723,0.723,0.789,0.35,0.15,0.15,0.723,0.725,0.785,0.675,0.723,0.789,0.85,0.875,0.923,0.85,0.923,0.85,0.675,0.723,0.15,0.723,0.789,0.723,0.789,0.875,0.85,0.923,0.923,0.923,0.975,0.125,0.75,0.15,0.723,0.789,0.875,0.85,0.923
watermelon,0.123,0.021,0.123,0.123,0.725,0.123,0.123,0.123,0.123,0.123,0.675,0.123,0.123,0.25,0.123,0.123,0.125,0.021,0.123,0.123,0.789,0.789,0.85,0.789,0.0,0.0,0.0,0.125,0.0,0.125,0.123,0.325,0.452,0.15,0.15,0.789,0.85,0.15,0.789,0.85,0.852,0.123,0.325,0.789,0.789,0.123,0.789,0.789,0.325,0.123,0.789,0.85,0.789,0.789,0.875,0.85,0.789,0.85,0.856,0.789,0.789,0.723,0.123,0.789,0.923,0.85,0.85,0.875,0.85,0.789,0.789
bear,0.123,0.25,0.15,0.123,0.25,0.15,0.15,0.15,0.15,0.123,0.15,0.15,0.25,0.35,0.25,0.15,0.25,0.15,0.35,0.123,0.123,0.25,0.456,0.123,0.0,0.125,0.125,0.125,0.0,0.125,0.25,0.723,0.723,0.456,0.15,0.15,0.15,0.15,0.675,0.35,0.672,0.25,0.45,0.672,0.723,0.789,0.723,0.35,0.725,0.123,0.25,0.15,0.123,0.35,0.325,0.15,0.325,0.675,0.35,0.725,0.672,0.723,0.725,0.123,0.15,0.123,0.15,0.15,0.723,0.15,0.456
bird,0.35,0.123,0.15,0.123,0.723,0.123,0.123,0.123,0.15,0.123,0.721,0.15,0.15,0.672,0.123,0.123,0.15,0.123,0.123,0.123,0.452,0.721,0.672,0.723,0.0,0.0,0.0,0.125,0.0,0.125,0.123,0.25,0.15,0.123,0.123,0.721,0.721,0.15,0.723,0.723,0.721,0.15,0.15,0.321,0.325,0.123,0.456,0.25,0.15,0.123,0.723,0.789,0.723,0.723,0.723,0.721,0.325,0.675,0.35,0.452,0.672,0.35,0.123,0.672,0.85,0.789,0.723,0.789,0.723,0.452,0.672
blizzard,0.723,0.123,0.25,0.123,0.723,0.35,0.15,0.15,0.123,0.125,0.325,0.325,0.45,0.723,0.123,0.123,0.125,0.123,0.123,0.123,0.125,0.125,0.25,0.123,0.0,0.125,0.125,0.125,0.1,0.125,0.15,0.15,0.123,0.125,0.123,0.125,0.123,0.15,0.125,0.125,0.125,0.25,0.123,0.123,0.125,0.15,0.125,0.123,0.123,0.123,0.125,0.125,0.123,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.123,0.123,0.123,0.0,0.01,0.125,0.125,0.125,0.125,0.125,0.125
boat,0.325,0.123,0.123,0.123,0.672,0.15,0.25,0.123,0.15,0.123,0.672,0.15,0.325,0.325,0.123,0.123,0.15,0.123,0.123,0.123,0.452,0.672,0.672,0.452,0.0,0.125,0.125,0.125,0.0,0.125,0.15,0.25,0.15,0.15,0.123,0.672,0.456,0.25,0.672,0.723,0.721,0.123,0.421,0.345,0.456,0.15,0.672,0.325,0.25,0.123,0.723,0.721,0.15,0.452,0.672,0.675,0.321,0.672,0.321,0.452,0.456,0.325,0.123,0.123,0.672,0.123,0.452,0.325,0.456,0.321,0.452
car,0.723,0.123,0.456,0.123,0.723,0.15,0.325,0.123,0.15,0.15,0.321,0.15,0.325,0.25,0.123,0.15,0.15,0.15,0.15,0.123,0.15,0.45,0.35,0.25,0.0,0.123,0.125,0.15,0.123,0.125,0.15,0.452,0.25,0.325,0.123,0.35,0.15,0.123,0.35,0.452,0.672,0.123,0.321,0.456,0.672,0.25,0.721,0.321,0.723,0.15,0.35,0.35,0.123,0.325,0.456,0.25,0.675,0.725,0.452,0.723,0.672,0.723,0.723,0.123,0.25,0.123,0.452,0.35,0.723,0.721,0.723
drought,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.123,0.125,0.125,0.123,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.123,0.25,0.25,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.325,0.35,0.25,0.125,0.123,0.125,0.125,0.725,0.35,0.25,0.35,0.721,0.675,0.675,0.456,0.723,0.723,0.325,0.723,0.125,0.15,0.125,0.125,0.35,0.15,0.125,0.675,0.35,0.25,0.723,0.325,0.675,0.725,0.125,0.125,0.125,0.125,0.125,0.325,0.25,0.35
evil,0.123,0.723,0.123,0.25,0.125,0.123,0.123,0.321,0.25,0.25,0.123,0.123,0.123,0.123,0.25,0.35,0.123,0.45,0.35,0.25,0.123,0.0,0.123,0.01,0.1,0.125,0.125,0.0,0.0,0.0,0.325,0.456,0.123,0.35,0.325,0.0,0.0,0.123,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.723,0.325,0.123,0.672,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.672,0.85,0.0,0.0,0.0,0.123,0.0,0.123,0.123,0.123
fish,0.123,0.123,0.15,0.123,0.25,0.123,0.123,0.123,0.15,0.123,0.675,0.123,0.15,0.15,0.123,0.123,0.15,0.123,0.123,0.123,0.452,0.675,0.672,0.35,0.0,0.0,0.0,0.01,0.0,0.0,0.123,0.15,0.15,0.123,0.123,0.723,0.675,0.15,0.452,0.675,0.672,0.123,0.123,0.15,0.25,0.123,0.325,0.15,0.15,0.123,0.75,0.723,0.15,0.25,0.675,0.35,0.123,0.35,0.15,0.25,0.35,0.15,0.123,0.123,0.75,0.721,0.25,0.25,0.15,0.15,0.25
frog,0.123,0.123,0.123,0.01,0.123,0.123,0.123,0.123,0.123,0.123,0.15,0.01,0.123,0.123,0.123,0.123,0.123,0.01,0.123,0.123,0.123,0.15,0.123,0.15,0.0,0.0,0.0,0.01,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.15,0.123,0.123,0.123,0.15,0.15,0.123,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.15,0.25,0.123,0.15,0.15,0.15,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.15,0.123,0.15,0.123,0.123,0.123,0.15
greed,0.125,0.25,0.325,0.35,0.25,0.15,0.35,0.25,0.35,0.35,0.123,0.25,0.25,0.125,0.325,0.35,0.25,0.35,0.35,0.325,0.123,0.125,0.25,0.123,0.0,0.125,0.125,0.125,0.1,0.125,0.35,0.675,0.452,0.675,0.675,0.15,0.123,0.15,0.15,0.123,0.25,0.675,0.45,0.321,0.675,0.789,0.723,0.456,0.789,0.723,0.125,0.125,0.125,0.25,0.125,0.125,0.723,0.45,0.35,0.725,0.675,0.723,0.923,0.125,0.125,0.125,0.25,0.125,0.675,0.675,0.675
hurricane,0.723,0.123,0.25,0.123,0.35,0.15,0.123,0.123,0.123,0.123,0.723,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.25,0.25,0.25,0.123,0.0,0.01,0.125,0.0,0.0,0.125,0.123,0.125,0.123,0.123,0.123,0.123,0.123,0.15,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.325,0.35,0.123,0.452,0.123,0.15,0.123,0.123,0.125,0.123,0.123,0.123,0.123,0.123,0.321,0.25,0.35,0.723,0.125,0.125,0.125,0.123,0.123,0.123,0.123,0.325
justice,0.35,0.25,0.321,0.123,0.672,0.675,0.25,0.123,0.25,0.123,0.675,0.452,0.675,0.672,0.25,0.25,0.25,0.123,0.123,0.123,0.25,0.672,0.672,0.456,0.15,0.125,0.15,0.125,0.25,0.125,0.25,0.25,0.15,0.123,0.123,0.35,0.123,0.25,0.675,0.672,0.672,0.123,0.25,0.15,0.25,0.25,0.25,0.15,0.25,0.123,0.723,0.35,0.123,0.325,0.35,0.15,0.15,0.25,0.123,0.325,0.25,0.25,0.15,0.123,0.15,0.123,0.25,0.123,0.123,0.25,0.35
lightning,0.923,0.125,0.723,0.123,0.923,0.15,0.15,0.123,0.35,0.125,0.875,0.25,0.25,0.725,0.123,0.123,0.25,0.123,0.25,0.123,0.85,0.725,0.723,0.789,0.0,0.0,0.125,0.125,1.0,0.125,0.123,0.325,0.25,0.25,0.675,0.85,0.85,0.783,0.35,0.783,0.789,0.125,0.25,0.325,0.45,0.15,0.35,0.35,0.675,0.35,0.85,0.875,0.923,0.789,0.789,0.789,0.723,0.723,0.723,0.723,0.723,0.723,0.85,0.85,0.923,0.923,0.85,0.923,0.875,0.923,0.85
lion,0.325,0.123,0.672,0.123,0.723,0.123,0.15,0.15,0.15,0.123,0.25,0.15,0.25,0.325,0.15,0.15,0.15,0.123,0.25,0.25,0.15,0.25,0.452,0.25,0.0,0.0,0.0,0.125,0.0,0.125,0.123,0.456,0.325,0.672,0.723,0.25,0.15,0.15,0.675,0.35,0.321,0.723,0.675,0.452,0.675,0.85,0.723,0.675,0.85,0.675,0.35,0.452,0.123,0.45,0.452,0.325,0.723,0.789,0.672,0.789,0.723,0.789,0.923,0.123,0.35,0.15,0.789,0.723,0.789,0.723,0.85
love,0.789,0.725,0.875,0.856,0.85,0.675,0.723,0.672,0.852,0.875,0.789,0.723,0.723,0.85,0.723,0.723,0.875,0.675,0.85,0.789,0.672,0.789,0.789,0.789,0.0,0.125,0.1,0.125,0.125,0.125,0.672,0.723,0.723,0.789,0.789,0.789,0.723,0.123,0.723,0.783,0.785,0.123,0.325,0.452,0.456,0.25,0.675,0.675,0.35,0.723,0.785,0.85,0.452,0.35,0.723,0.675,0.25,0.675,0.625,0.452,0.675,0.456,0.15,0.25,0.789,0.723,0.45,0.675,0.456,0.456,0.672
peace,0.25,0.123,0.123,0.123,0.675,0.25,0.452,0.123,0.325,0.15,0.723,0.675,0.785,0.85,0.325,0.35,0.675,0.123,0.35,0.123,0.675,0.85,0.85,0.785,0.0,0.125,0.25,0.35,0.75,0.65,0.45,0.325,0.45,0.15,0.123,0.785,0.789,0.325,0.85,0.85,0.85,0.15,0.672,0.672,0.452,0.123,0.452,0.35,0.123,0.123,0.85,0.875,0.723,0.783,0.85,0.789,0.35,0.675,0.45,0.35,0.35,0.15,0.05,0.725,0.85,0.721,0.675,0.45,0.35,0.25,0.35
plane,0.723,0.123,0.325,0.123,0.723,0.15,0.15,0.123,0.15,0.123,0.723,0.15,0.452,0.456,0.123,0.15,0.15,0.123,0.123,0.123,0.456,0.456,0.675,0.325,0.0,0.125,0.125,0.15,0.125,0.125,0.123,0.25,0.15,0.123,0.123,0.723,0.15,0.123,0.452,0.675,0.723,0.123,0.325,0.325,0.325,0.123,0.325,0.15,0.15,0.123,0.725,0.721,0.123,0.325,0.325,0.675,0.325,0.723,0.35,0.35,0.325,0.15,0.123,0.123,0.675,0.35,0.456,0.723,0.672,0.723,0.452
