,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
dusk,0.2,0.6,0.3,0.2,0.1,0.8,0.6,0.5,0.3,0.0,0.2,0.7,0.55,0.5,0.7,0.6,0.25,0.3,0.12,0.1,0.1,0.25,0.2,0.15,0.25,0.2,0.2,0.2,0.0,0.2,0.4,0.2,0.3,0.25,0.1,0.1,0.1,0.1,0.1,0.15,0.1,0.2,0.3,0.2,0.2,0.3,0.6,0.3,0.32,0.1,0.1,0.05,0.0,0.1,0.1,0.1,0.2,0.3,0.3,0.5,0.6,0.8,0.1,0.0,0.02,0.0,0.1,0.05,0.1,0.1,0.4
far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fearful,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.15,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.9,0.2,0.2,0.0,0.1,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.25,0.1,0.2,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.2,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
field,0.1,0.1,0.01,0.0,0.1,0.01,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.05,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.1,0.15,0.9,0.9,0.7,0.6,0.2,0.6,0.1,0.1,0.1,0.2,0.1,0.1,0.0,1.0,0.8,0.75,0.8,0.75,0.5,0.75,0.2,0.2,0.5,0.2,0.1,0.0,0.8,0.8,0.6,0.75,0.2,0.2,0.2,0.2
happy,0.3,0.1,0.3,0.3,0.2,0.1,0.25,0.2,0.4,0.8,0.6,0.1,0.2,0.3,0.1,0.3,0.4,0.2,0.75,0.8,0.6,0.3,0.6,0.5,0.35,0.0,0.2,0.2,0.0,0.2,0.1,0.6,0.7,0.75,0.8,0.7,0.6,0.1,0.3,0.6,0.6,0.1,0.2,0.3,0.3,0.1,0.3,0.65,0.7,0.75,0.3,0.75,0.75,0.3,0.6,0.6,0.2,0.75,0.75,0.2,0.7,0.4,0.7,0.75,0.7,0.75,0.6,0.75,0.9,0.9,0.85
lemon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.75,0.75,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.35,0.6,0.2,0.9,0.9,0.15,0.3,0.0,0.0,0.0,0.1,0.2,0.75,0.9,0.9,1.0,0.9
mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.6,0.75,0.15,0.6,0.75,0.2,0.1,0.2,0.1,0.1,0.2,0.25,0.15,0.75,0.8,0.75,0.75,0.75,0.75,0.1,0.0,0.2,0.1,0.3,0.2,0.8,0.8,0.9
near,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.2,0.0,0.2,0.2,0.1,0.0,0.2,0.2,0.1,0.12,0.2,0.2,0.0,0.0,0.0,0.0,0.25,0.2,0.3,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.1
night,0.2,0.8,0.4,0.25,0.2,0.8,0.75,0.75,0.3,0.1,0.2,0.9,0.75,0.5,0.8,0.6,0.3,0.75,0.1,0.0,0.1,0.3,0.1,0.1,0.0,1.0,0.5,0.2,0.0,0.1,0.8,0.1,0.1,0.1,0.0,0.0,0.05,0.2,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
noon,0.15,0.1,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.2,0.1,0.2,0.25,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.05,0.1,0.05,0.1,0.1,0.3,0.3,0.1,0.2,0.2,0.2,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.2,0.75,0.7,0.2,0.6,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.75,0.75,0.75
ocean,0.9,0.2,0.0,0.0,1.0,0.8,0.1,0.0,0.0,0.0,0.9,0.9,0.85,0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.8,0.75,0.75,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.35,0.1,0.0,0.02,0.1,0.0,0.05,0.0,0.05,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pants,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.05,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1
sad,0.2,0.2,0.2,0.1,0.2,0.6,0.6,0.3,0.2,0.0,0.1,0.8,0.7,0.6,0.7,0.3,0.2,0.5,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.9,0.6,0.2,0.0,0.1,0.75,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.3,0.15,0.1,0.4,0.2,0.2,0.15,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.32,0.1,0.1,0.3,0.15,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
shirt,0.2,0.2,0.1,0.2,0.2,0.2,0.05,0.2,0.2,0.2,0.25,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.25,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.01,0.1,0.01,0.1,0.0,0.1,0.2,0.2
shoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sky,0.95,0.1,0.1,0.0,1.0,0.8,0.3,0.0,0.1,0.0,0.9,0.8,0.9,0.9,0.05,0.1,0.2,0.0,0.0,0.0,0.6,0.3,0.7,0.7,0.8,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.01,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2
socks,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.15,0.1,0.1,0.05,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.15,0.2,0.2,0.2,0.1,0.1,0.1,0.05,0.1,0.1,0.1,0.12,0.1,0.1,0.2,0.1,0.1,0.05,0.2,0.0,0.01,0.1,0.05,0.1,0.05,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.05,0.1,0.1,0.1,0.01,0.1
strawberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.25,0.5,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.05,0.1,0.05,0.1,0.2,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
sunset,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.25,0.3,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.7,0.3,0.1,0.0,0.1,0.0,0.0,0.05,0.1,0.05,0.25,0.3,0.25,0.7,0.8,0.75,0.75,0.75,0.0,0.0,0.0,0.05,0.1,0.1,0.2,0.62,0.2,0.65,0.75,0.8,0.8,0.0,0.0,0.0,0.0,0.05,0.6,0.6,0.8
watermelon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.1,0.0,0.1,0.1,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.45,0.6,0.8,0.9,0.2,0.2,0.1,0.6,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.45,0.8,0.2,0.8,0.25,0.2,0.2,0.1,0.1,0.1,0.1,0.15,0.1,0.2,0.1,0.8,0.6,0.2,0.2,0.1,0.0,0.0,0.0
bear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
blizzard,0.2,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.0,0.2,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boat,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.05,0.0,0.05,0.1,0.2,0.1,0.0,0.02,0.0,0.01,0.0,0.1,0.0,0.1
drought,0.0,0.05,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.12,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.15,0.1,0.1,0.1,0.1,0.1,0.8,0.75,0.8,0.8,0.8,0.75,0.25,0.3,0.1,0.0,0.0,0.1,0.2,0.15,0.2,0.75,0.8,0.8,0.8,0.75,0.8,0.9,0.0,0.0,0.0,0.2,0.3,0.75,0.8,0.8
evil,0.1,0.2,0.2,0.2,0.0,0.2,0.2,0.3,0.25,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.0,0.1,0.05,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.05,0.0,0.25,0.2,0.1,0.05,0.2,0.2,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.1,0.3,0.75,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1
fish,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.01,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.8,0.75,0.3,0.2,0.2,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.8,0.6,0.8,0.75,0.6,0.1,0.1,0.1,0.1,0.1,0.05,0.0,0.8,0.8,0.8,0.75,0.6,0.1,0.1,0.1
greed,0.0,0.1,0.1,0.1,0.05,0.1,0.1,0.2,0.1,0.2,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.3,0.1,0.1,0.2,0.25,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.5,0.4,0.1,0.25,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.2,0.2
hurricane,0.1,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.0,0.2,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.01,0.1,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05
justice,0.2,0.1,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.05,0.1,0.1,0.1,0.2,0.85,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.05,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1
lightning,0.2,0.05,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.05,0.0,0.1,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.1,0.05,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.01,0.0,0.05,0.1,0.2,0.2,0.2
lion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.3,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.75
love,0.2,0.2,0.2,0.3,0.1,0.1,0.2,0.2,0.3,0.6,0.2,0.1,0.2,0.3,0.2,0.3,0.6,0.3,0.8,0.8,0.1,0.2,0.2,0.3,0.9,0.0,0.1,0.2,0.0,0.0,0.3,0.8,0.8,0.8,0.8,0.2,0.2,0.1,0.1,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.25,0.6,0.75,0.9,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.4,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.25,0.25
peace,0.7,0.2,0.35,0.15,0.3,0.3,0.3,0.2,0.2,0.1,0.75,0.2,0.5,0.8,0.2,0.2,0.5,0.2,0.2,0.05,0.3,0.25,0.6,0.75,0.8,0.0,0.5,0.3,0.0,0.0,0.2,0.2,0.6,0.1,0.1,0.7,0.7,0.2,0.6,0.75,0.75,0.1,0.2,0.2,0.3,0.1,0.2,0.25,0.15,0.1,0.2,0.4,0.7,0.3,0.3,0.55,0.2,0.3,0.3,0.2,0.2,0.1,0.0,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2
plane,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
