,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
dusk,0.123,0.123,0.65,0.123,0.0,0.789,0.67,0.789,0.67,0.0,0.123,0.68,0.67,0.35,0.789,0.723,0.65,0.789,0.68,0.0,0.0,0.67,0.67,0.35,0.0,0.15,0.25,0.35,0.0,0.0,0.789,0.723,0.65,0.68,0.0,0.123,0.25,0.25,0.35,0.35,0.35,0.723,0.67,0.68,0.725,0.67,0.725,0.725,0.725,0.0,0.123,0.123,0.25,0.15,0.35,0.25,0.723,0.725,0.723,0.789,0.725,0.725,0.0,0.0,0.0,0.123,0.123,0.123,0.68,0.123,0.723
far,0.123,0.0,0.123,0.0,0.123,0.0,0.123,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.0,0.123,0.123,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.0
fearful,0.123,0.123,0.123,0.0,0.0,0.0,0.123,0.25,0.123,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.0,0.15,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.0,0.123,0.123,0.0,0.0,0.123,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.123,0.123,0.123,0.123,0.85,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0
field,0.789,0.123,0.123,0.123,0.789,0.25,0.723,0.123,0.123,0.123,0.789,0.789,0.723,0.789,0.15,0.25,0.25,0.123,0.123,0.123,0.25,0.789,0.723,0.75,0.0,0.125,0.123,0.123,0.0,0.0,0.123,0.725,0.25,0.123,0.123,0.789,0.75,0.85,0.85,0.789,0.789,0.789,0.789,0.67,0.725,0.723,0.783,0.67,0.723,0.123,0.85,0.85,0.723,0.85,0.789,0.789,0.789,0.789,0.723,0.723,0.725,0.723,0.123,0.85,0.85,0.789,0.789,0.723,0.725,0.723,0.789
happy,0.25,0.123,0.25,0.67,0.25,0.123,0.25,0.123,0.35,0.723,0.65,0.123,0.123,0.25,0.123,0.25,0.62,0.123,0.62,0.85,0.789,0.123,0.35,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.25,0.65,0.65,0.85,0.65,0.789,0.0,0.15,0.35,0.65,0.0,0.123,0.25,0.45,0.123,0.25,0.723,0.35,0.85,0.15,0.67,0.789,0.25,0.35,0.65,0.25,0.62,0.723,0.35,0.723,0.62,0.85,0.85,0.723,0.85,0.67,0.723,0.65,0.85,0.85
lemon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.789,0.0,0.35,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.67,0.789,0.0,0.0,0.35,0.723,0.0,0.123,0.123,0.67,0.0,0.123,0.68,0.123,0.0,0.0,0.723,0.789,0.123,0.72,0.789,0.25,0.783,0.85,0.123,0.789,0.123,0.0,0.85,0.85,0.923,0.789,0.85,0.85,0.95,0.85
mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.123,0.123,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.25,0.123,0.723,0.25,0.25,0.0,0.0,0.123,0.25,0.0,0.123,0.25,0.67,0.123,0.723,0.789,0.35,0.789,0.0,0.723,0.789,0.123,0.683,0.683,0.789,0.789,0.85,0.85,0.85,0.789,0.789,0.123,0.723,0.723,0.789,0.789,0.85,0.85,0.923
near,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
night,0.25,0.85,0.35,0.123,0.123,0.789,0.67,0.85,0.25,0.123,0.123,0.789,0.625,0.25,0.72,0.25,0.25,0.789,0.123,0.0,0.0,0.25,0.123,0.123,1.0,0.85,0.25,0.25,0.0,0.0,0.723,0.25,0.123,0.123,0.0,0.123,0.123,0.789,0.25,0.123,0.123,0.789,0.25,0.123,0.0,0.62,0.123,0.123,0.123,0.0,0.15,0.123,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0
noon,0.35,0.0,0.0,0.0,0.789,0.123,0.123,0.0,0.123,0.123,0.723,0.0,0.123,0.25,0.0,0.123,0.15,0.0,0.123,0.123,0.75,0.123,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.35,0.123,0.789,0.65,0.75,0.123,0.123,0.25,0.35,0.123,0.25,0.625,0.75,0.123,0.67,0.789,0.68,0.789,0.25,0.67,0.723,0.123,0.35,0.65,0.625,0.789,0.789,0.789,0.789,0.789,0.85,0.85,0.723,0.789,0.789,0.723,0.789,0.85,0.85
ocean,0.789,0.15,0.0,0.0,0.923,0.723,0.123,0.123,0.0,0.0,0.85,0.85,0.67,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.789,0.789,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723,0.789,0.723,0.35,0.25,0.25,0.123,0.123,0.0,0.0,0.0,0.123,0.123,0.0,0.0,0.723,0.25,0.25,0.123,0.123,0.123,0.123,0.0,0.123,0.0,0.123,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.0
pants,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.15,0.15,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.25,0.25,0.123,0.789,0.789,0.123,0.123,0.85,0.723,0.65,0.723,0.123,0.723,0.123,0.123,0.723,0.123,0.123,0.789,0.789,0.15,0.789,0.723,0.789,0.123,0.0,0.123,0.0,0.123,0.123,0.123,0.123,0.123
sad,0.123,0.123,0.123,0.123,0.0,0.123,0.25,0.723,0.123,0.0,0.0,0.15,0.15,0.123,0.35,0.35,0.25,0.35,0.123,0.123,0.0,0.123,0.123,0.123,0.0,0.123,0.35,0.25,0.0,0.0,0.15,0.25,0.25,0.15,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.25,0.15,0.123,0.123,0.25,0.25,0.123,0.25,0.123,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.25,0.123,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.0
shirt,0.789,0.85,0.25,0.123,0.85,0.85,0.789,0.85,0.789,0.123,0.789,0.789,0.723,0.789,0.789,0.67,0.25,0.72,0.723,0.85,0.123,0.789,0.723,0.67,0.0,0.123,0.123,0.15,0.0,0.0,0.723,0.723,0.723,0.789,0.85,0.67,0.123,0.789,0.723,0.67,0.723,0.789,0.723,0.723,0.789,0.789,0.789,0.723,0.789,0.85,0.789,0.67,0.25,0.789,0.68,0.25,0.723,0.67,0.789,0.789,0.725,0.789,0.95,0.123,0.723,0.123,0.723,0.25,0.723,0.723,0.789
shoes,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.789,0.723,0.123,0.123,0.123,0.0,0.0,0.0,0.123,0.123,0.0,0.123,0.123,0.123,0.723,0.123,0.123,0.123,0.0,0.0,0.0,0.123,0.0,0.123,0.123,0.123
sky,0.85,0.123,0.123,0.0,0.85,0.15,0.25,0.0,0.0,0.0,0.85,0.789,0.683,0.789,0.0,0.123,0.123,0.0,0.0,0.0,0.85,0.32,0.789,0.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.67,0.723,0.0,0.123,0.35,0.35,0.0,0.0,0.123,0.123,0.0,0.123,0.25,0.0,0.0,0.0,0.123,0.62,0.0,0.123,0.123,0.0,0.123,0.25,0.0,0.15,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.0,0.123,0.123
socks,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.15,0.15,0.15,0.25,0.123,0.15,0.123,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.723,0.725,0.723,0.123,0.123,0.123,0.15,0.15,0.123,0.123,0.723,0.15,0.123,0.85,0.789,0.789,0.789,0.123,0.789,0.123,0.123,0.123,0.123,0.123,0.723,0.25,0.15,0.789,0.723,0.789,0.85,0.0,0.123,0.123,0.123,0.123,0.25,0.123,0.25
strawberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.72,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.68,0.789,0.85,0.923,0.0,0.123,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.123,0.0,0.25,0.725,0.789,0.923,0.0,0.0,0.123,0.0,0.0,0.123,0.0,0.123,0.25,0.123,0.789,0.789,0.95,0.0,0.0,0.123,0.0,0.123,0.123,0.35,0.789
sunset,0.0,0.0,0.123,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.123,0.0,0.123,0.123,0.123,0.25,0.25,0.123,0.25,0.15,0.123,0.0,0.15,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.67,0.67,0.725,0.72,0.123,0.123,0.0,0.0,0.123,0.15,0.123,0.15,0.35,0.725,0.15,0.789,0.789,0.789,0.789,0.0,0.123,0.123,0.0,0.123,0.123,0.67,0.789,0.75,0.85,0.85,0.85,0.85,0.0,0.0,0.123,0.123,0.123,0.723,0.789,0.85
watermelon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.85,0.15,0.0,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.25,0.72,0.85,0.723,0.723,0.123,0.123,0.123,0.25,0.0,0.0,0.0,0.0,0.0,0.123,0.625,0.68,0.85,0.789,0.85,0.789,0.123,0.25,0.723,0.0,0.125,0.123,0.0,0.35,0.25,0.85,0.85,0.85,0.75,0.67,0.723,0.123,0.123,0.123
bear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.15,0.123,0.123,0.0,0.85,0.723,0.123,0.123,0.0,0.123,0.123,0.0,0.25,0.123,0.0,0.789,0.123,0.123,0.85,0.123,0.25,0.123,0.0,0.0,0.0,0.123,0.0,0.123,0.123,0.123
bird,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.123,0.123,0.0,0.123,0.123,0.123,0.0,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123
blizzard,0.789,0.123,0.123,0.0,0.723,0.123,0.123,0.0,0.0,0.0,0.789,0.789,0.25,0.723,0.123,0.123,0.123,0.0,0.0,0.0,0.123,0.123,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.0,0.0,0.0,0.123,0.123,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boat,0.123,0.0,0.0,0.0,0.789,0.0,0.0,0.0,0.0,0.0,0.15,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.0,0.123,0.123,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.123
car,0.123,0.123,0.123,0.0,0.723,0.123,0.123,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.15,0.15,0.123,0.123,0.723,0.67,0.123,0.723,0.789,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.723,0.35,0.789,0.95,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.789
drought,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.123,0.123,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.0,0.123,0.123,0.0,0.25,0.35,0.123,0.25,0.723,0.75,0.75,0.789,0.789,0.65,0.723,0.123,0.123,0.15,0.123,0.25,0.123,0.123,0.789,0.723,0.67,0.789,0.75,0.789,0.85,0.0,0.0,0.0,0.25,0.123,0.789,0.75,0.75
evil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.0,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.123,0.0,0.123,0.65,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.123
fish,0.123,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.0,0.123,0.0,0.123,0.123,0.123
frog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.123,0.123,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.0,0.723,0.723,0.723,0.789,0.789,0.789,0.15,0.123,0.123,0.0,0.123,0.123,0.123,0.0,0.0,0.85,0.85,0.789,0.85,0.789,0.789,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.85,0.85,0.85,0.789,0.789,0.123,0.123,0.123
greed,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.789,0.123,0.789,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.789,0.25,0.789,0.0,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.123,0.123,0.123,0.789,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.723,0.625,0.123,0.65,0.85,0.123,0.123,0.123,0.25,0.123,0.123,0.725,0.67,0.25,0.789,0.65,0.723,0.85,0.123,0.123,0.25,0.15,0.123,0.723,0.67,0.789
hurricane,0.123,0.0,0.0,0.0,0.75,0.123,0.0,0.0,0.0,0.0,0.35,0.15,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.0,0.123,0.123,0.123,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.123,0.123,0.123,0.25,0.25,0.723,0.85,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.789
justice,0.67,0.123,0.123,0.123,0.789,0.723,0.25,0.25,0.123,0.0,0.25,0.35,0.25,0.25,0.25,0.123,0.123,0.15,0.123,0.123,0.0,0.25,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.25,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.25,0.123,0.123,0.789,0.25,0.25,0.123,0.123,0.123,0.123,0.15,0.123,0.123,0.25,0.123,0.35,0.723,0.0,0.123,0.123,0.123,0.123,0.123,0.123,0.123
lightning,0.25,0.0,0.0,0.123,0.789,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.123,0.75,0.0,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.789,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.15,0.123,0.123,0.789,0.123,0.789,0.0,0.123,0.123,0.723,0.789
lion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.25,0.123,0.85,0.783,0.123,0.123,0.123,0.0,0.123,0.123,0.123,0.0,0.0,0.789,0.789,0.25,0.85,0.789,0.789,0.85,0.0,0.123,0.0,0.123,0.123,0.85,0.75,0.85
love,0.25,0.123,0.625,0.65,0.25,0.25,0.625,0.723,0.68,0.789,0.35,0.123,0.123,0.25,0.35,0.65,0.65,0.789,0.725,0.85,0.123,0.123,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.65,0.725,0.789,0.85,0.35,0.65,0.123,0.123,0.25,0.25,0.123,0.123,0.123,0.15,0.15,0.25,0.67,0.723,0.85,0.123,0.35,0.62,0.123,0.25,0.25,0.123,0.123,0.62,0.25,0.625,0.683,0.95,0.123,0.123,0.25,0.123,0.123,0.25,0.65,0.65
peace,0.67,0.25,0.67,0.123,0.723,0.62,0.723,0.625,0.62,0.123,0.75,0.67,0.67,0.75,0.675,0.65,0.723,0.62,0.65,0.123,0.723,0.723,0.723,0.75,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.65,0.675,0.65,0.123,0.723,0.789,0.723,0.723,0.789,0.789,0.25,0.67,0.65,0.725,0.35,0.65,0.68,0.35,0.123,0.725,0.789,0.789,0.723,0.723,0.72,0.67,0.67,0.65,0.35,0.62,0.25,0.0,0.723,0.723,0.789,0.723,0.723,0.35,0.723,0.35
plane,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.123,0.0,0.123,0.123,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.0,0.123,0.123,0.123,0.0,0.123,0.123,0.0,0.0,0.123,0.123,0.0,0.0,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0
